URL,Title,Title2,Address,Price,Description,VIN,Condition,Cylinders,Drive,Fuel,Odometer,Color,Size,TitleStatus,Transmission,Type
https://seattle.craigslist.org/skc/ctd/d/4wd-awd-pickup-lifted-2017/6629437267.html,*4WD AWD PICKUP* Lifted 2017 *Dodge Ram* 1500 SLT 4x4,2017 Dodge LIFTED Ram 1500 SLT 4x4,*4WD_AWD_PICKUP*_*Dodge*_*Ram*1500_SLT_4x4,29999,,1C6RR7GT7HS696630,,,4wd,gas,29274,blue,,clean,automatic,truck
https://seattle.craigslist.org/skc/cto/d/for-sale-2009-ford-e150/6629433539.html,FOR SALE 2009 FORD E150,2009 ford e150 econoline,RENTON,10000,"Runs great!   V8, 107K, backup camera.  Replaced shocks, ball joints, front end align, windshield, head lites, gas cap, brake switch, tires.",,excellent,8 cylinders,rwd,gas,108000,white,full-size,clean,automatic,van
https://seattle.craigslist.org/ctd/d/2015-chevrolet-malibu-ls/6629437257.html,2015-Chevrolet-Malibu-LS Sedan-Bluetooth Wireless,2015 Chevrolet Malibu,Chevrolet Malibu LS Sedan 4D,10799,"Vehicle Disclaimer:
All vehicles are one of each. Any deposit that is placed on a vehicle that is no longer available for retail sale will be refunded. This vehicle is Pre-Owned (""Used""). A negotiable dealer documentary service fee of up to $150 may be added to the sale price or capitalized cost. All financing is subject to credit approval. Prices exclude tax, title, and license. Price may include rebates and/or incentives, which may expire at any time and some of which may only be available to select or qualifying consumers. Contact Joydrive Dealer Member for qualifications and complete details. Every reasonable effort is made to ensure the accuracy of this data. Please verify any information in question with the Joydrive Dealer Member.",1G11B5SL7FF102459,,4 cylinders,fwd,gas,56839,custom,,clean,automatic,sedan
https://seattle.craigslist.org/est/ctd/d/2006-lexus-rx400h-4wd-local/6629438607.html,"2006 Lexus RX400h 4WD --Local trade, Luxury Hybrid, Navi, Loaded--",2006 lexus rx400h,kirkland,12850,"2006 Lexus RX400h 4WD with only 117k miles on it.  Clean title/clean carfax report (local trade).  Luxury Hybrid!!  How does 25-30 MPG sound in a 4WD SUV?  Comes equipped with alloy wheels, heated leather seats, sunroof, navigation, backup camera, bluetooth, roof rack, power lift gate, automatic transmission, power windows, power locks, cruise control, AC, dual climate control, and so much more.  Best color combo black on black.  Give us a call if you are interested.  We currently have a nice selection of late model Luxury Imports.  Check out our website to view our latest inventory.
www.eastlakeautobrokers.com
425-823-1500
206-218-7180
206-245-9182
Eastlake Auto Brokers
13105 NE 124th street
Kirkland, WA 98034
Trades Accepted
Financing Available
We are a preferred CUDL dealership
All prices, sales prices, and discounts are based on a one of a kind vehicle with matching VIN number. All prices are subject to change without notice. Eastlake Auto makes no express nor implied warranty claims on this vehicle to include availability, condition, and equipment as advertised. Any advertised pricing, discounts, or interest rates exclude tax, title, and license. A negotiable documentary service fee of up to $150 may be added to the sales price or capitalized cost. It is the sole responsibility of consumer to verify the existence, condition, equipment, pricing and discounts as advertised. Not all consumers will qualify for certain discounts, interest rates and allowances, and all are subject to credit approval.",JTJHW31U560016821,,,,hybrid,117439,black,,clean,automatic,
https://seattle.craigslist.org/see/ctd/d/2011-ram-3500-laramie-pickup/6629438563.html,2011 Ram 3500 Laramie Pickup 4D 8 ft Truck 3500 Ram,2011 Ram 3500,Call us at: (206) 626-9677,41891,"GENERAL DISCLAIMERAll vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer negotiable documentary service fee of up to $150 may be added to the sale price or capitalized cost. All financing is subject to credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance, interest rate (of which the dealer may retain a portion), term, and documentary service fee. Any agreement is subject to execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any information in question with a dealership sales representative. Expires Today.Legend Auto Sales will do the heavy lifting and get you  saving you time and money. 
Please copy and paste link into your browser:                                                                                                    Š…_ Call    to find out more about this                 -or-                                                                                                                         (206) 686-9677                                                                                                                          2011, 11, '11, Ram, 3500, Laramie Pickup 4D 8 ft, Truck, Pickup Truck, Legend Auto Sales, *Legend* *Auto* *Sales*",3D73Y4CLXBG635993,,6 cylinders,4wd,diesel,62169,silver,,clean,manual,truck
https://seattle.craigslist.org/oly/ctd/d/1997-ford-350-pickup/6629438587.html,1997 Ford F-350 Pickup,1997 Ford F-350,"Chehalis, Washington",13800,"1051 NW Louisiana Ave Chehalis, WA 98532 With uncommon strength and pulling power, our Accident Free 1997 Ford F-350 Crew Cab 4x2 is the brute that will earn its keep by working like a draft horse. It'll pull big trailers and tote heavy loads without complaint. Pickups such as this Super Duty F-350 are the Clydesdale's of the automotive business. Powered by a beefy 7.5 Liter Powerstroke Diesel V8 that produces more than enough torque to launch a truck loaded with cargo more quickly and smoothly. If towing or hard work is your gig, our F-350 is the answer. Check out the chrome accents, side steps, and unqiue grille.Just because the Super Duty models are beasts of burden, doesn't mean the interiors are all vinyl and steel. Modern conveniences and technology are all here. A great AM/FM audi system, a leather-wrapped steering wheel with fingertip controls, and a power outlet are just a sample of what awaits you. Check out our pictures and you will see what a true heavy hauler looks like!If you've been shopping for a Super Duty, you know trucks like this go fast! He who hesitates misses out on the opportunity to own this F-350! Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! 1051 NW Louisiana AveChehalis, WA 98532Ask for: Primary Phone: A27FBAFAEA464DBBB650D168074EE06C 21242526 6285773Ford F-350",1FTJW35G3VEA78888,,8 cylinders,rwd,gas,38957,grey,full-size,clean,manual,pickup
https://seattle.craigslist.org/tac/ctd/d/4wd-awd-truck-lifted-2006/6629423555.html,*4WD AWD TRUCK* Lifted 2006 *Lincoln Mark LT* 4x4,2006 Lincoln Lifted Mark LT 4x4 gas,*4WD_AWD_TRUCK*_*Lincoln*_*Mark_LT*4x4,21999,,5LTPW18516FJ25028,,,4wd,gas,70841,silver,,clean,automatic,truck
https://seattle.craigslist.org/skc/ctd/d/2016-bmw-4-series-428i-xdrive/6629423596.html,2016 BMW 4 Series 428i xDrive,2016 BMW 4 Series 428i xDrive,2016 BMW 4 Series 428i xDrive,32499,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",WBA4C9C54GG135775,good,,,gas,43820,,,clean,automatic,hatchback
https://seattle.craigslist.org/tac/ctd/d/2017-jeep-grand-cherokee/6629423610.html,2017 Jeep Grand Cherokee Laredo,2017 Jeep Grand Cherokee Laredo,2017 Jeep Grand Cherokee Laredo,27599,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",1C4RJFAGXHC844169,good,,,other,6270,,,clean,automatic,SUV
https://seattle.craigslist.org/est/ctd/d/2016-honda-pilot-ex-4wd/6629423736.html,"2016 Honda Pilot EX-L 4WD --Leather, Sunroof, Low Miles, Clean title--",2016 honda pilot ex-l,kirkland,32995,"2016 Honda Pilot EX-L 4WD with only 20k miles on it.  Clean title/clean carfax report.  Super low miles on this Honda.  Is your family growing and you are in the need of a 8 passenger SUV you have to come and check this one out.  Comes nicely equipped with alloy wheels, heated leather seats, sunroof, third row seating, power lift gate, bluetooth, side and rear cameras, third row seating, power windows, power locks, cruise control, AC, apps, and so much more.  Very clean condition inside and out.  Give us a call if you are interested.  We currently have a nice selection of late model Imports.  Check out our website to view our latest inventory.
www.eastlakeautobrokers.com
425-823-1500
206-218-7180
206-245-9182
Eastlake Auto Brokers
13105 NE 124th street
Kirkland, WA 98034
Trades Accepted
Financing Available
We are a preferred CUDL dealership
All prices, sales prices, and discounts are based on a one of a kind vehicle with matching VIN number. All prices are subject to change without notice. Eastlake Auto makes no express nor implied warranty claims on this vehicle to include availability, condition, and equipment as advertised. Any advertised pricing, discounts, or interest rates exclude tax, title, and license. A negotiable documentary service fee of up to $150 may be added to the sales price or capitalized cost. It is the sole responsibility of consumer to verify the existence, condition, equipment, pricing and discounts as advertised. Not all consumers will qualify for certain discounts, interest rates and allowances, and all are subject to credit approval.",5FNYF6H52GB046316,,,,gas,20369,white,,clean,automatic,
https://seattle.craigslist.org/tac/ctd/d/2012-mazda-mazda3-touring/6629423634.html,2012 Mazda Mazda3 s Touring,2012 Mazda Mazda3 s Touring,2012 Mazda Mazda3 s Touring,12999,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",JM1BL1V65C1506540,good,,,gas,33020,,,clean,automatic,sedan
https://seattle.craigslist.org/see/ctd/d/2012-mini-cooper-hardtop-2dr/6629414799.html,2012 MINI Cooper Hardtop 2dr Coupe | WMWSU3C5XCT185213,2012 MINI Cooper Hardtop 2dr Coupe,Seattle,7599,"**** **** **** ****
Selling your car? We'll help you get thousands more. See what your car is worth at: TREDCARS.com/instant-estimate",WMWSU3C5XCT185213,,,,gas,57000,,,clean,manual,
https://seattle.craigslist.org/skc/ctd/d/2016-chevrolet-silverado-1500/6629423755.html,2016 Chevrolet Silverado 1500 LT,2016 Chevrolet Silverado 1500 LT,2016 Chevrolet Silverado 1500 LT,33998,"Come get a great deal on this . Great deals on great vehicles just like thisThis CHEVY SILVERADO 1500 is a great truck. We have this truck and other CHEVY Trucks available. Come see us and check out this great Chevy SILVERADO 1500 and the rest of our trucks selection.Dear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",1GCUKRECXGF147159,good,,,gas,0,,,clean,automatic,pickup
https://seattle.craigslist.org/see/ctd/d/2017-ford-mustang-ecoboost/6629423833.html,2017 Ford Mustang EcoBoost Fastback 1FA6P8TH7H5313010,2017 Ford Mustang EcoBoost Fastback,Ford_Mustang,23999,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",1FA6P8TH7H5313010,good,,,gas,17575,,,clean,manual,coupe
https://seattle.craigslist.org/tac/ctd/d/2017-toyota-corolla-im/6629423800.html,2017 Toyota Corolla iM,2017 Toyota Corolla iM,2017 Toyota Corolla iM,17000,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",JTNKARJE4HJ523351,good,,,gas,8169,,,clean,other,hatchback
https://seattle.craigslist.org/tac/ctd/d/2016-subaru-legacy-25i/6629423873.html,2016 Subaru Legacy 2.5i,2016 Subaru Legacy 2.5i,2016 Subaru Legacy 2.5i,17599,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",4S3BNAC60G3063043,good,,,other,32193,,,clean,other,sedan
https://seattle.craigslist.org/see/ctd/d/luxury-premium-2013-subaru/6629410885.html,*LUXURY PREMIUM* 2013 *Subaru Impreza* STI AWD,2013 Subaru Impreza STI AWD gas Sedan,*LUXURY_PREMIUM*_*Subaru*_*Impreza*STI_AWD,29999,,JF1GV8J6XDL015097,,,4wd,gas,29538,grey,,clean,manual,sedan
https://seattle.craigslist.org/see/ctd/d/2005-toyota-corolla/6629413033.html,2005 Toyota Corolla S,2005 Toyota Corolla S,_Toyota_Corolla_,5500,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",1NXBR32E75Z410363,good,,,other,166828,,,clean,manual,sedan
https://seattle.craigslist.org/see/cto/d/2006-toyota-camry-le-102k-mi/6629408506.html,2006 Toyota Camry LE/102k mi/clean title/Leather seat/great condition,2006 toyota camry le,Seattle,5800,"2006 White Toyota Camry LE
Clean title, great working condition and excellent a/c and interiors
Leather seat
Has FL title at the moment, valid until August 2018
 
 (only Text)",,,,,gas,,,,clean,automatic,
https://seattle.craigslist.org/see/ctd/d/2007-chevrolet-suburban-lt/6629410849.html,2007 Chevrolet Suburban LT 1500,2007 Chevrolet Suburban LT 1500,_Chevrolet_Suburban_,13995,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",1GNFK163X7J344846,good,,,other,148797,,,clean,automatic,SUV
https://seattle.craigslist.org/sno/cto/d/rock-buggy/6617325533.html,Rock buggy,2017 buggy,,1,"I have a Hazzard Fabworx chassis with a mild built LQ9 6.0 tuned by 150motors pushing close to 500hp. 
D60 kingpin locked and chromos 
14bolt Locked with chromos and disk brakes
Built 4L80 tranny with art carr shifter
D300 twin sticked and 32spline output shafts
New 42"" SX2's 
New trail ready Beadlocks
Dual optima batteries
Spare set of 42's with wheels 85% tread left
Full PSC hydro steering
RGB color changing rock lights
Full rugged radio coms and radio with Bluetooth
 
Jazz fuel cell
BBK headers
Corbeau ultra seats
5 point harness'
New warn winch with synthetic line
And much more. I have a shit ton of spare parts for it that will go with it for full price. 
This thing has 2 runs on it since it was built. It needs nothing and is ready to wheel right now
SERIOUS INQUIRIES ONLY!!! 
If you don't have $30,000 or close to it please don't waste my time. We all know you can't build this for less than $40,000 Call or text anytime my name is Chris. Possible trades accepted- pontoon boat, wakeboard boat, built Jeep Wrangler 
425-seven seven two-748five
Keywords: wheeler beater 4x4 crawler Offroad off-road ls Chevy buggy chassis Jeep Toyota v8",,,,,gas,,,,clean,automatic,
https://seattle.craigslist.org/est/ctd/d/2013-audi-q7-prestige-line/6629410941.html,"2013 Audi Q7 Prestige S-Line Quattro 4WD --Navigation, Third Row--",2013 Audi Q7 Prestige,kirkland,27995,"2013 Audi Q7 Prestige Supercharged 4WD Quattro with only 84k miles on it.  Clean title/Clean Carfax report.  Wow, check out this one that just landed at our dealership.  Ultimate Luxury SUV!!  With seating for 7 passenger the whole family can come along.  Equipped with alloy wheels, heated leather seats, sunroof (panoramic), third row seating, power lift gate, Bose stereo, backup camera, Bluetooth, navigation, floor mats, keyless entry, power windows, power locks, cruise control, AC, dual climate control and so much more.  Very clean condition inside and out.  Give us a call if you are interested.  We currently have a nice selection of late model Luxury Imports.  Check out our website to view our latest inventory.
www.eastlakeautobrokers.com
425-823-1500
206-218-7180
206-245-9182
Eastlake Auto Brokers
13105 NE 124th street
Kirkland, WA 98034
Trades Accepted
Financing Available (1.99% on approved credit)
We are a preferred CUDL dealership
All prices, sales prices, and discounts are based on a one of a kind vehicle with matching VIN number. All prices are subject to change without notice. Eastlake Auto makes no express nor implied warranty claims on this vehicle to include availability, condition, and equipment as advertised. Any advertised pricing, discounts, or interest rates exclude tax, title, and license. A negotiable documentary service fee of up to $150 may be added to the sales price or capitalized cost. It is the sole responsibility of consumer to verify the existence, condition, equipment, pricing and discounts as advertised. Not all consumers will qualify for certain discounts, interest rates and allowances, and all are subject to credit approval.",WA1DGAFE3DD003523,,,4wd,gas,84668,silver,,clean,automatic,
https://seattle.craigslist.org/sno/ctd/d/fford-150-lariat-4x4/6629407875.html,*F150 F 150* 2015 *Ford F-150* Lariat 4x4,2015 Ford F150 Lariat 4x4 Half Ton,*F150_F_150*_*Ford*_*F150*Lariat_4x4,41999,,1FTEW1EGXFFB13413,,,4wd,gas,47868,white,,clean,automatic,truck
https://seattle.craigslist.org/see/ctd/d/2007-gmc-yukon-xl-denali/6629405449.html,2007 GMC Yukon XL Denali,2007 GMC Yukon XL Denali,_GMC_Yukon XL_,12988,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",1GKFK668X7J382163,good,,,other,159345,,,clean,automatic,SUV
https://seattle.craigslist.org/see/cto/d/usdm-1996-toyota-supra-mk4/6625326033.html,USDM 1996 Toyota Supra MK4 V160 Single Turbo Tuned *Clean Title*,1996 Toyora Supra,"Kent, WA",39500,"I've lowered the price for the time being because I found the GT3 I want to buy. Price is 100% firm.
Posting a feeler ad to see if I get any interest on my MK4 Supra. It's my pride and joy. I've been building this car from when I was 16 until now. It started off as a N/A. Not accepting any trades at this time and no I don't need any help or assistance selling this car.
I've had this car for the most part of my older life. I can honestly say, I've done almost everything I'll list to this car with the exception of the new clutch, flywheel, transmission, driveshaft, and rear differential which was replaced at Intec Racing in Kent, WA. I've driven it maybe 200 miles since.
I'll keep it as simple as possible, if you're truly interested contact me for more details.
- Clean Title
- 1996 
- Toyota Supra 
- Originally a N/A. But I've literally swapped everything you can put on a turbo car on this one and more!
- JDM 2JZGTE with around 84k now by my calculations. I still warm her up once in a while and drive her around when I'm in town. 
- V160 and entire drivetrain have less than 200 miles on them since I installed it.
- T-61 SPBudget Turbo Kit;
Tuned very conservatively on 16psi. Makes just under 500RWHP and that's more than enough for me.
- Wahlbro 255 Fuel Pump 
- 550CC Injectors, if you want to make more power just upgrade injectors and retune. 
- FMIC with all piping and BOV flange welded in.
- Exhaust is custom made and fitted with 2 catalytic converters so it actually passed Smog in California even with the Single Turbo kit.
- Apexi Intake 
- Turbo Heat Wrap
- HKS SS BOV
- MAP ECU standalone 
- Samco Hoses
- Megan Radiator 
- Megan Upgraded Thermostat
- Greddy Strut Tower
- Greddy Turbo Timer
- Recaro Confetti Seats. (I also have a pair of Recaro Pole Positions as well that can be negotiated into the deal for an additional amount.)
- Tein Suspension
- 19"" Gramlight 57s Pros with Titanium Lip. Staggered. New Rear Tires (I've never seen another supra, let alone any other car with these wheels.)
- Rotora BBK all around, front and rear.
- OEM 98+ Taillights
- Boost and Oil Pressure/Temp Gauge
- OEM UKDM Glass headlights, stupid rare and expensive if you can find them. Prevents all the haze and any issues you'll ever have in the future with headlights.
- The entire interior is brand new. I have all the old plastic interior pieces so you can see what I've bought. There is literally over 8-9k worth of interior pieces I've bought brand new from Toyota. Some are still in the bags unopened. I'm meticulous and I would prefer it to be perfect. Still needs the rear trunk pieces installed. 
The paint is Aspen White. It was out of commission for over a year and over 100 man hours of labor getting this car to look as nice as she does. No corners were cut. The paint is virtually flawless.
- Stillen side skirts and front bumper
- Personal Detchable Steering Wheel
- APR CF Mirrors (Not Installed.)
- Pioneer Bluetooth audio/aux/iPod enabled indash.
-  New Toyota Floor Mats
- Oil always changed with Motul every 5,000 miles.
- VIS Carbon Fiber Hood
There is a ton of stuff I am forgetting to list. Just know I've had this car for nearly 15 years, it's moved with me to California and back to Washington and even for a 5 year period, had exchanged owners to one of my friends in LA who put no more than 500 miles on it in 5 years!
39,500 and you get everything else extra for it. I have about 8-9k worth of parts most still in the bag brand new from Toyota. Recaro Pole Positions can be bought for an additional 2,000.",,,,,,124000,,,clean,manual,
https://seattle.craigslist.org/oly/cto/d/1970-dodge-charger/6626457203.html,1970 Dodge Charger,1970 dodge charger,winlock wa,35500,"1970 Charger 360 V8  727 trany both rebuilt not orig motor,650 carb. Power steering and brakes.drum brakes. bucket seats, floor counsel with auto, perfect headliner, perfect interior .all glass and chrome excellent,motor compartment looks new, under car very clean. new gas tank, dual exhaust, Heater defrost,wipers,all lights,gauges on dash work, Hideaway headlights work great, even turn signals on hood work, drives great sounds good, no trades. $35,500  obo   ph 971 7 0 6 44 88
mopar, 1968. 1969. cuda, muscle car, street rod, hot rod,1967, 1971,
mopar, hot rod, street rod, cuda, 1968. 1969.",...,excellent,8 cylinders,rwd,gas,86000,blue,full-size,clean,automatic,coupe
https://seattle.craigslist.org/see/ctd/d/2014-honda-cr-ex/6629409331.html,2014 Honda CR-V EX | 5J6RM4H56EL095599,2014 Honda CR-V EX,Bothell,17869,"**** **** **** ****
Selling your car? We'll help you get thousands more. See what your car is worth at: TREDCARS.com/instant-estimate",5J6RM4H56EL095599,,,,gas,44000,,,clean,automatic,
https://seattle.craigslist.org/see/ctd/d/2011-toyota-camry-le/6629408477.html,2011 Toyota Camry LE,2011 Toyota Camry LE,_Toyota_Camry_,9988,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",4T4BF3EK5BR158298,good,,,other,86995,,,clean,automatic,sedan
https://seattle.craigslist.org/see/ctd/d/2013-chevrolet-malibu-ls/6629409424.html,2013 Chevrolet Malibu LS | 1G11B5SA0DF236662,2013 Chevrolet Malibu LS,"SILVERDALE, WA",10000,"**** **** **** ****
Selling your car? We'll help you get thousands more. See what your car is worth at: TREDCARS.com/instant-estimate",1G11B5SA0DF236662,,,,gas,45000,,,clean,automatic,
https://seattle.craigslist.org/sno/cto/d/2013-ford-taurus/6624498453.html,2013 FORD TAURUS,2013 ford taurus,,9900,"In excellent condition, very clean and drives like new. Call for more info",1FAHP2D81DG138210,like new,6 cylinders,fwd,gas,75000,black,full-size,clean,automatic,sedan
https://seattle.craigslist.org/see/ctd/d/2009-mazda-mazda3-sport/6629402341.html,2009 Mazda Mazda3 s Sport,2009 Mazda Mazda3 s Sport,_Mazda_Mazda3_,7488,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",JM1BK344191200992,good,,,other,174098,,,clean,manual,hatchback
https://seattle.craigslist.org/see/ctd/d/2013-ram-ram-pickup-2500/6629402621.html,2013 Ram Ram Pickup 2500 Tradesman,2013 Ram Ram Pickup 2500 Tradesman,_Ram_Ram Pickup 2500_,14988,"Come get a great deal on this . Great deals on great vehicles just like thisDear Customer, ’ÛŠ—_’äÎ¾Craigslist maintains their ads live for 30 days, we
            strongly recommend contacting the dealer for vehicle availability. Please contact dealer for latest pricing information.
            All vehicles are one of each. All Pre-Owned or Certified vehicles are Used. A dealer documentary service fee of up to
            $150 may be added to the sale price or capitalized cost. Vehicle price does not expire, and all financing is subject to
            credit approval. Prices exclude tax, title, and license. All transactions are negotiable including price, trade allowance,
            interest rate (of which the dealer may retain a portion), term and documentary service fee. Any agreement is subject to
             execution of contract documents. Every reasonable effort is made to ensure the accuracy of this data. Please verify any
             information in question with a dealership sales representative.",3C6TR5HT2DG608061,good,,,other,151888,,,clean,automatic,pickup
